time,temp,pH,DissolvedOxygen,Conductivity,Turbidity,PermanganateIndex,AmmoniaNitrogen,TotalPhosphorus,TotalNitrogen
2020/12/29 12:00,19.6,7.73,12.46,175.5,11.4,4.7,0.025,0.061,2.37
2020/12/29 16:00,19.2,7.16,11.7,181.9,7.9,4.04,0.025,0.049,2.26
2020/12/29 20:00,19.3,6.12,12.47,213.6,5.6,2.54,0.025,0.027,2.09
2020/12/30 0:00,19.9,7.23,13.76,180,8.6,2.54,0.025,0.027,2.09
2020/12/30 4:00,18.3,6.86,9.3,183.3,11.5,3.68,0.091,0.05,2.25
2020/12/30 8:00,18.3,7.21,10.01,178.7,11.9,4.37,0.063,0.061,2.4
2020/12/30 12:00,18.6,7.43,10.42,177.9,15.7,4.61,0.047,0.065,2.35
2020/12/30 16:00,18.7,7.68,11.11,179,16,4.79,0.033,0.064,2.74
2020/12/30 20:00,18,7.61,10.73,178.3,12.6,4.6,0.028,0.062,2.29
2020/12/31 0:00,17.5,7.56,10.32,177,11.7,4.52,0.026,0.064,2.3
2020/12/31 4:00,17.1,7.6,10.04,176.9,12.3,4.71,0.025,0.066,2.32
2020/12/31 8:00,16.9,7.49,9.92,177.6,13.5,4.49,0.025,0.062,2.35
2020/12/31 12:00,17.5,7.74,10.47,177.8,11.7,4.68,0.025,0.065,2.33
2020/12/31 16:00,17.7,7.94,11,178.9,11.5,4.85,0.025,0.065,2.33
2020/12/31 20:00,17.4,6.94,10.5,189.6,8.9,3.85,0.049,0.05,2.2
2021/1/1 0:00,17,7.17,10.87,180.4,9.8,3.85,0.049,0.05,2.2
2021/1/1 4:00,16.6,7.88,10.73,175.9,10.7,4.8,0.025,0.064,2.36
2021/1/1 8:00,16.6,7.47,10.11,177.8,12,4.55,0.025,0.06,2.38
2021/1/1 12:00,17.4,8.29,11.55,175.5,10.6,5.06,0.025,0.068,2.4
2021/1/1 16:00,18.1,8.65,12.42,178.2,9.5,5.26,0.025,0.071,2.42
2021/1/1 20:00,17.4,8.55,11.92,177.8,10.5,5.26,0.025,0.07,2.41
2021/1/2 0:00,16.9,8.32,11.12,177.2,9.9,5.26,0.025,0.07,2.41
2021/1/2 4:00,16.6,8.04,10.57,178.6,9.2,4.74,0.025,0.066,2.38
2021/1/2 8:00,16.6,8.04,10.65,177.8,9.7,4.86,0.025,0.065,2.38
2021/1/2 12:00,17.5,8.51,11.65,176.7,9.8,5.08,0.025,0.067,2.38
2021/1/2 16:00,17.8,8.78,12.87,177.1,9.1,5.18,0.025,0.066,2.39
2021/1/2 20:00,16.9,8.27,10.97,178.4,8.9,4.89,0.025,0.064,2.28
2021/1/3 0:00,16.7,7.81,9.95,179,9,4.89,0.025,0.064,2.28
2021/1/3 4:00,16.6,8.19,10.98,180,8.3,4.66,0.032,0.063,2.32
2021/1/3 8:00,16.6,8.07,10.45,178.7,10.2,4.71,0.036,0.064,2.41
2021/1/3 12:00,17.5,8.37,11.18,179.5,10.2,4.87,0.025,0.066,2.42
2021/1/3 16:00,18.2,8.65,12.04,180.1,7.9,5.02,0.025,0.064,2.39
2021/1/3 20:00,17.7,8.72,12.29,180.1,9.2,5.01,0.025,0.066,2.64
2021/1/4 0:00,17.5,8.65,11.97,179,9.2,5.01,0.025,0.066,2.64
2021/1/4 4:00,17.3,8.48,11.45,178.4,8.4,4.64,0.025,0.06,2.28
2021/1/4 8:00,17.3,8.51,11.49,176.2,8.8,4.79,0.025,0.062,2.05
2021/1/4 12:00,17.7,8.14,10.01,194.8,8.4,4.61,0.036,0.065,2.27
2021/1/4 16:00,18.1,8.61,10.58,191.9,7.5,5.03,0.025,0.066,2.18
2021/1/4 20:00,17.8,8.51,10.4,194.6,7.9,4.88,0.025,0.064,2.27
2021/1/5 0:00,17.6,8.46,10.78,196.2,7,4.88,0.025,0.064,2.27
2021/1/5 4:00,17.6,8.48,11.31,195,7.1,4.51,0.025,0.057,2.08
2021/1/5 8:00,17.6,8.55,11.25,196.3,7.7,4.54,0.025,0.055,2.3
2021/1/5 12:00,18,8.49,10.82,197.4,7.2,4.61,0.025,0.058,2.39
2021/1/5 16:00,18.2,8.75,12.33,193.7,7.9,4.96,0.025,0.063,2.39
2021/1/5 20:00,18.3,8.73,13.21,197.1,8.6,5.01,0.025,0.063,2.33
2021/1/6 0:00,18,8.64,12.68,197.3,6.8,5.01,0.025,0.063,2.33
2021/1/6 4:00,18,8.61,12.35,196.9,6.2,4.45,0.025,0.056,-1
2021/1/6 8:00,17.7,8.3,11.27,195.6,6.8,4.3,0.035,0.054,-1
2021/1/6 12:00,18,8.22,10.85,194.1,7.5,4.58,0.052,0.057,-1
2021/1/6 16:00,18.3,8.45,11.96,193.2,7.4,5.04,0.035,0.059,2.36
2021/1/6 20:00,18,8.14,10.71,194.1,7.3,4.8,0.042,0.056,2.53
2021/1/7 0:00,17.9,8.27,11.14,192.7,6.8,4.8,0.042,0.056,2.53
2021/1/7 4:00,17.6,7.86,10,194,7.2,4.71,0.062,0.055,2.78
2021/1/7 8:00,17.4,7.74,9.61,192.6,8.2,4.62,0.08,0.056,2.78
2021/1/7 12:00,17.4,7.87,9.86,192.2,9.5,4.78,0.061,0.059,2.45
2021/1/7 16:00,17.2,8.02,10.37,193.1,10.6,5.03,0.046,0.062,2.6
2021/1/7 20:00,16.9,8.04,10.32,193.5,12,4.94,0.044,0.064,2.59
2021/1/8 0:00,16.5,7.91,9.9,194.5,9.4,4.94,0.044,0.064,2.59
2021/1/8 4:00,16.1,7.79,9.46,195.7,9.8,4.94,0.061,0.067,2.62
2021/1/8 8:00,15.7,7.71,9.31,194.7,11.8,4.91,0.066,0.066,2.68
2021/1/8 12:00,15.6,7.73,9.46,194,11.6,4.84,0.068,0.069,2.61
2021/1/8 16:00,15.4,7.8,9.69,193.1,12.1,4.97,0.068,0.068,2.61
2021/1/8 20:00,15.1,7.67,9.37,193.9,11.2,4.87,0.075,0.069,2.59
2021/1/9 0:00,14.9,7.59,9.22,193.4,10.7,4.87,0.075,0.069,2.59
2021/1/9 4:00,14.6,7.51,9.12,193.9,10.7,4.75,0.091,0.068,2.48
2021/1/9 8:00,14.5,7.47,8.93,193.3,10.5,4.72,0.092,0.065,2.48
2021/1/9 12:00,14.6,7.59,9.53,192,8.4,4.78,0.09,0.068,2.39
2021/1/9 16:00,14.6,7.75,9.88,193.4,8.6,4.88,0.086,0.065,2.43
2021/1/9 20:00,14.5,7.66,9.68,193.7,11.3,4.9,0.087,0.067,2.46
2021/1/10 0:00,14.2,7.55,9.4,192.8,9.9,4.9,0.087,0.067,2.46
2021/1/10 4:00,14,7.5,9.23,191.2,10.2,4.71,0.088,0.064,2.28
2021/1/10 8:00,14.1,7.39,8.81,192,10.5,4.47,0.114,0.062,2.42
2021/1/10 12:00,14.2,7.5,9.27,190.9,9.5,4.68,0.106,0.066,2.38
2021/1/10 16:00,14.1,7.53,9.41,192.4,9.1,4.63,0.1,0.064,2.37
2021/1/10 20:00,13.7,7.41,9.08,192,10.4,4.78,0.114,0.067,2.37
2021/1/11 0:00,13.4,7.37,8.9,191.2,8.8,4.78,0.114,0.067,2.37
2021/1/11 4:00,13.2,7.2,8.81,191.9,9.1,4.44,0.118,0.064,2.32
2021/1/11 8:00,13.2,7.07,8.77,192.8,10.2,4.34,0.123,0.058,2.28
2021/1/11 12:00,12.9,7.21,9.46,210.6,10.6,4.12,0.117,0.056,2.33
2021/1/11 16:00,13.1,7.4,9.42,208.7,9.2,4.66,0.127,0.065,2.43
2021/1/11 20:00,13,7.45,9.39,206.9,11.3,4.56,0.131,0.068,2.38
2021/1/12 0:00,13,7.35,9.11,206.7,8.6,4.56,0.131,0.068,2.38
2021/1/12 4:00,12.8,7.34,9,206.5,8.4,4.17,0.15,0.059,2.25
2021/1/12 8:00,12.7,7.35,9.07,206.1,8.4,4.31,0.147,0.059,2.23
2021/1/12 12:00,13.5,7.5,9.84,204.3,8.7,4.52,0.125,0.062,2.32
2021/1/12 16:00,14,7.59,9.98,203.8,8.6,4.53,0.124,0.058,2.27
2021/1/12 20:00,13.6,7.58,9.8,204.5,7.8,4.52,0.131,0.063,2.3
2021/1/13 0:00,13.3,7.52,9.68,205,8.6,4.52,0.131,0.063,2.3
2021/1/13 4:00,13.2,7.49,9.47,205.2,9.1,4.6,0.124,0.062,2.28
2021/1/13 8:00,13,7.47,9.39,205.4,10.5,4.56,0.13,0.062,2.28
2021/1/13 12:00,14.2,7.59,9.85,206.3,7.8,4.63,0.118,0.062,2.32
2021/1/13 16:00,14.7,7.85,10.65,205.2,8.8,4.67,0.108,0.062,2.34
2021/1/13 20:00,13.9,7.76,10.41,205.8,8.8,4.75,0.113,0.061,2.36
2021/1/14 0:00,13.3,7.58,9.78,205.8,9,4.53,0.122,0.059,2.28
2021/1/14 4:00,13.7,7.65,10.07,204.6,7.4,4.41,0.108,0.055,2.2
2021/1/14 8:00,13.6,7.6,9.91,205.8,6.8,4.29,0.11,0.054,2.3
2021/1/14 12:00,14.2,7.72,9.71,209.2,7,4.36,0.103,0.01,2.36
2021/1/14 16:00,14.6,8.09,10.87,210.4,6.8,4.62,0.092,0.058,2.41
2021/1/14 20:00,16.1,7.99,10.5,210.9,6.8,4.38,0.114,0.058,2.27
2021/1/15 0:00,15.6,7.97,10.36,210.9,5.9,4.38,0.114,0.058,2.27
2021/1/15 4:00,14.9,7.9,10.18,210.6,6.3,4.33,0.088,0.057,2.32
2021/1/15 8:00,14,7.78,9.78,208,7.3,4.29,0.092,0.053,2.32
2021/1/15 12:00,15.1,7.88,10.19,207.8,7.8,4.52,0.086,0.056,2.21
2021/1/15 16:00,15.1,8.07,10.8,208.2,7.6,4.52,0.077,0.056,2.35
2021/1/15 20:00,15.2,8.19,11.3,208.6,7.2,4.74,0.06,0.062,2.35
2021/1/16 0:00,15.1,8.06,10.87,210.4,7.8,4.74,0.06,0.062,2.35
2021/1/16 4:00,15.1,7.99,10.77,213.7,7.1,4.54,0.052,0.057,2.41
2021/1/16 8:00,15.1,7.92,10.58,213.8,6.6,4.43,0.06,0.056,2.56
2021/1/16 12:00,15.6,8.08,11.09,210.5,7,4.52,0.059,0.056,2.43
2021/1/16 16:00,16.5,8.45,12.32,214.9,6.5,4.51,0.029,0.053,2.48
2021/1/16 20:00,15.2,8.04,10.87,210.4,6.5,4.48,0.084,0.055,2.35
2021/1/17 0:00,15,7.79,9.92,209.3,5.8,4.48,0.084,0.055,2.35
2021/1/17 4:00,15.5,8.16,11.26,213.1,6.7,4.27,0.046,0.052,2.43
2021/1/17 8:00,15.3,7.87,10.5,211.7,6,4.29,0.065,0.051,2.47
2021/1/17 12:00,15.4,7.86,10.22,209.7,8,4.31,0.067,0.056,2.44
2021/1/17 16:00,15.4,7.74,9.57,209.5,8.4,4.39,0.105,0.057,2.45
2021/1/17 20:00,15,7.77,9.85,208.9,8.9,4.49,0.082,0.058,2.41
2021/1/18 0:00,14.7,7.73,9.6,207.1,9.8,4.49,0.082,0.058,2.41
2021/1/18 4:00,14.5,7.68,9.44,206.3,10.1,4.36,0.083,0.06,2.48
2021/1/18 8:00,14.4,7.66,9.37,206.6,8.8,4.3,0.091,0.059,2.47
2021/1/18 12:00,15.2,7.72,9.54,207.8,9.5,4.35,0.093,0.059,2.45
2021/1/18 16:00,16,7.95,10.47,206.4,9,4.63,0.066,0.062,2.51
2021/1/18 20:00,15.2,7.77,9.64,207.5,9.1,4.3,0.085,0.058,2.47
2021/1/19 0:00,15,7.7,9.59,206.5,9,4.37,0.075,0.058,2.46
2021/1/19 8:00,14.7,7.71,9.55,205.7,8.5,4.29,0.063,0.058,2.48
2021/1/19 12:00,15.6,7.75,9.74,205.6,7.9,4.27,0.074,0.054,2.4
2021/1/19 16:00,16,7.8,11.07,207.7,9.1,4.72,0.026,0.066,2.5
2021/1/19 20:00,15,7.58,10.22,207.3,8.6,4.34,0.041,0.056,2.36
2021/1/20 0:00,15,7.46,9.81,209.5,8.5,4.34,0.041,0.056,2.36
2021/1/20 4:00,15.2,7.67,10.3,214.7,8.7,4.54,0.027,0.059,2.51
2021/1/20 8:00,15.4,7.73,10.69,217.6,8.2,4.54,0.025,0.058,2.53
2021/1/20 12:00,15.2,7.41,9.5,214.9,7.3,4.36,0.08,0.056,2.43
2021/1/20 16:00,15.2,7.31,8.77,213.6,7.3,4.13,0.138,0.055,2.4
2021/1/20 20:00,15.5,7.57,10.22,211.8,8.8,4.63,0.063,0.06,2.48
2021/1/21 0:00,15.7,7.66,10.56,211.3,8.3,4.63,0.063,0.06,2.48
2021/1/21 4:00,15.7,7.55,10.02,213,8.3,4.43,0.039,0.057,2.44
2021/1/21 8:00,15.9,7.58,10.11,212.9,7.6,4.3,0.047,0.055,2.5
2021/1/21 12:00,16.4,7.89,11.11,209.3,8.2,4.57,0.027,0.063,2.49
2021/1/21 16:00,16.6,8.23,11.84,216.8,7.7,5.52,0.025,0.073,2.76
2021/1/21 20:00,16.5,8.25,11.79,223,7.5,5.01,0.038,0.064,2.76
2021/1/22 0:00,16.4,7.94,10.64,226.3,7,5.01,0.038,0.064,2.76
2021/1/22 4:00,16.2,7.79,10.33,224.8,7.9,4.66,0.042,0.058,2.66
2021/1/22 8:00,16.4,7.76,10.31,224.6,6.9,4.46,0.043,0.059,2.68
2021/1/22 12:00,17.1,8.04,10.21,223.8,6.6,4.66,0.038,0.059,2.76
2021/1/22 16:00,19.3,8.84,13.73,226.4,6.3,5.61,0.025,0.072,2.92
2021/1/22 20:00,19.3,8.87,14.1,222.7,6.1,5.2,0.025,0.068,2.68
2021/1/23 0:00,18.8,8.75,13.27,221.6,6.6,5.2,0.025,0.068,2.68
2021/1/23 4:00,18.4,8.5,11.88,220.8,6.6,5.04,0.025,0.068,2.54
2021/1/23 8:00,17.6,8.11,11,222.7,6.9,4.9,0.04,0.063,2.62
2021/1/23 12:00,18.6,8.48,12.4,221.1,6.2,5.05,0.025,0.069,2.62
2021/1/23 16:00,18.7,8.8,14.01,218.6,6.3,5.1,0.025,0.064,2.51
2021/1/23 20:00,17.4,7.76,9.91,223.6,6.6,4.65,0.07,0.058,2.6
2021/1/24 0:00,18,8.44,12.64,219.4,5.8,4.65,0.07,0.058,2.6
2021/1/24 4:00,18.4,8.79,13.55,227.9,5.4,5.18,0.025,0.066,2.77
2021/1/24 8:00,18,8.55,12.37,232.2,6.2,5.14,0.037,0.069,2.94
2021/1/24 12:00,18.2,8.27,11.25,235,5.8,4.71,0.094,0.063,2.9
2021/1/24 16:00,17.5,7.4,8.08,230.8,6.7,4.16,0.143,0.059,2.94
2021/1/24 20:00,17.5,7.62,9.45,232.1,8.1,4.78,0.127,0.064,2.86
2021/1/25 0:00,17.8,8.14,11,233.4,7.2,4.78,0.127,0.064,2.86
2021/1/25 4:00,17.8,8.09,10.45,230.3,7.8,5,0.097,0.074,2.84
2021/1/25 8:00,18.1,8.28,10.95,231.6,7.3,5.16,0.091,0.075,2.89
2021/1/26 16:00,20.4,8.95,13.11,207.2,5.6,5.65,0.117,0.073,2.94
2021/1/26 20:00,19.2,8.57,11.52,206.2,6.6,5.23,0.107,0.067,2.84
2021/1/27 0:00,18.7,8.12,9.77,208.2,6.3,5.23,0.107,0.067,2.84
2021/1/27 4:00,19.1,8.27,10.23,203.7,6.2,4.86,0.143,0.065,2.7
2021/1/27 8:00,19.3,8.59,11.48,210.8,5.7,5.16,0.174,0.069,3.08
2021/1/27 12:00,19.7,8.67,11.81,212.7,5.6,5.16,0.2,0.071,3.19
2021/1/28 4:00,19.1,8.09,9.83,209.6,6.2,5.06,0.216,0.069,3.04
2021/1/28 8:00,19.2,8.11,9.97,210.8,6.2,5.16,0.221,0.068,3.16
2021/1/29 8:00,19.1,7.71,8.69,204.2,7.2,4.76,0.219,0.065,2.75
2021/1/29 12:00,19.7,7.62,8.25,203.2,7.3,4.51,0.229,0.062,2.76
2021/1/29 16:00,19.8,7.75,8.98,203.2,6.9,4.56,0.202,0.064,2.8
2021/1/29 20:00,19.2,7.5,7.86,202.8,6.6,4.47,0.228,0.063,2.76
2021/1/30 0:00,18.9,7.39,7.37,202.1,6.8,4.35,0.256,0.062,2.75
2021/1/30 4:00,18.7,7.41,7.41,202.3,6.7,4.46,0.254,0.063,2.79
2021/1/30 8:00,18.7,7.5,7.74,205.5,7,4.52,0.254,0.064,2.88
2021/1/30 12:00,19.5,7.49,7.76,205.4,7.4,4.79,0.259,0.072,2.96
2021/1/30 16:00,19.9,7.52,7.85,207.2,7.7,4.98,0.265,0.073,3.05
2021/1/30 20:00,19.1,7.32,6.87,205,7,4.55,0.283,0.064,2.96
2021/1/31 0:00,18.9,7.32,6.89,206.3,6.8,4.51,0.309,0.064,3.02
2021/1/31 4:00,18.8,7.29,6.63,207.3,7,4.47,0.315,0.066,2.91
2021/1/31 8:00,18.8,7.22,6.08,207.2,6.9,4.57,0.333,0.068,3.03
2021/1/31 12:00,19.8,7.25,6.26,207.1,8,4.66,0.33,0.074,2.99
2021/1/31 16:00,19.3,7.15,5.51,201,7.1,4.17,0.355,0.066,2.84
2021/1/31 20:00,19.3,7.2,6.06,205.1,7.2,4.36,0.343,0.07,2.93
2021/2/1 0:00,19.4,7.2,5.98,206.3,7.1,4.54,0.344,0.072,2.9
2021/2/1 4:00,19.2,7.15,5.43,207.1,7.2,4.41,0.371,0.073,3
2021/2/1 8:00,19.3,7.12,5.22,207.9,7.7,4.36,0.375,0.074,3.05
2021/2/1 12:00,19.7,7.16,5.54,207.6,7.5,4.56,0.358,0.079,3.06
2021/2/1 16:00,20.5,7.24,6.13,214.9,8.5,4.84,0.35,0.084,3.13
2021/2/1 20:00,20.7,7.31,6.53,210.2,8.5,4.61,0.345,0.079,3.08
2021/2/2 0:00,19.9,7.11,4.84,209.4,8.6,4.61,0.345,0.079,3.08
2021/2/2 4:00,19.5,7.06,4.52,207.5,7.2,4.5,0.383,0.078,3.04
2021/2/2 8:00,19.6,7.12,5.26,205.5,7.8,4.32,0.333,0.075,2.88
2021/2/2 12:00,20.5,7.01,8.02,227,6.8,4.61,0.336,0.081,2.92
2021/2/2 16:00,20.9,7.12,7.85,236.3,6.3,4.56,0.323,0.079,2.95
2021/2/2 20:00,20,6.93,7.77,230.3,7.3,4.43,0.368,0.077,2.9
2021/2/3 0:00,20.3,6.91,5.67,235,6.3,4.43,0.368,0.077,2.9
2021/2/3 4:00,20.2,7.02,7.62,230.4,6.4,4.39,0.319,0.074,2.84
2021/2/3 8:00,20,6.94,7.17,231.06,6.84,4.33,0.348,0.074,2.918
2021/2/3 12:00,20,6.91,6.61,229.51,6.21,4.02,0.369,0.067,2.833
2021/2/3 16:00,20.4,6.97,6.3,227.71,6.51,4.23,0.332,0.069,2.72
2021/2/3 20:00,20,6.89,5.61,229.62,6.73,4.27,0.37,0.073,2.789
2021/2/4 0:00,20,6.86,4.97,232.83,7.4,4.27,0.37,0.073,2.789
2021/2/4 4:00,19.8,6.84,6.56,234.21,6.95,4.16,0.423,0.078,2.902
2021/2/4 8:00,19.8,6.82,5.21,235.14,7.15,4.3,0.432,0.083,2.943
2021/2/4 12:00,21,6.92,6.26,238.92,8.04,5.04,0.377,0.095,2.93
2021/2/4 16:00,20.9,6.9,5.39,241.1,7.13,4.59,0.402,0.088,2.951
2021/2/4 20:00,20.4,6.89,5.53,240.49,7.81,4.41,0.402,0.086,2.916
2021/2/5 0:00,20.4,6.93,6.01,233.95,7.58,4.41,0.402,0.086,2.916
2021/2/5 4:00,20.5,6.91,5.86,234.63,8.68,4.55,0.335,0.09,2.985
2021/2/5 8:00,20.5,6.89,5.79,233.27,7.66,4.52,0.341,0.086,2.785
2021/2/5 12:00,21.1,6.71,6.49,238.33,6.46,4.06,0.274,0.072,2.429
2021/2/5 16:00,21.2,6.86,6.85,229.84,6.72,4.07,0.272,0.067,2.443
2021/2/5 20:00,20.9,6.79,6.65,229.94,7.03,4.16,0.272,0.068,2.464
2021/2/6 0:00,20.8,6.95,7.01,226.78,7.37,4.16,0.272,0.068,2.464
2021/2/6 4:00,20.9,6.95,6.77,232.2,7.57,4.77,0.226,0.088,2.779
2021/2/6 8:00,21,7.03,7.18,224.6,7.67,4.69,0.175,0.082,2.357
2021/2/6 12:00,21.7,7.14,7.52,224.56,7.01,4.45,0.136,0.071,2.292
2021/2/6 16:00,21.7,7.18,7.51,223.35,7.05,4.29,0.17,0.066,2.235
2021/2/6 20:00,21.2,6.9,6.26,225.49,7.05,4.31,0.243,0.068,2.335
2021/2/7 0:00,21.4,7.17,8.2,218.9,6.9,4.31,0.243,0.068,2.335
2021/2/7 4:00,21.7,7.61,9.22,215.39,6.63,5.19,0.047,0.083,2.137
2021/2/7 8:00,21.6,7.41,8.52,208.38,7.12,5.07,0.078,0.077,2.012
2021/2/7 12:00,22.5,7.72,8.96,202.55,7.22,5.07,0.035,0.077,1.826
2021/2/7 16:00,22.3,7.17,6.95,214.69,7.02,4.59,0.141,0.069,2.064
2021/2/7 20:00,21.9,7.06,7.34,218.57,7.54,4.96,0.139,0.071,2.274
2021/2/8 0:00,22.3,7.6,9.1,217.09,8.07,4.96,0.139,0.071,2.274
2021/2/8 4:00,22.2,7.33,8.37,227.4,7.24,4.95,0.075,0.084,2.575
2021/2/8 8:00,22,7.17,7.66,216.02,6.55,4.92,0.086,0.073,2.286
2021/2/8 12:00,22.2,7.2,7.44,215.59,7.5,4.78,0.086,0.07,2.209
2021/2/8 16:00,22.3,7.52,8.8,212.64,6.71,5.17,0.068,0.07,2.166
2021/2/8 20:00,21.6,7.04,7.06,217.1,7.13,4.66,0.154,0.069,2.271
2021/2/9 0:00,21.6,7.12,7.51,219.02,7.1,4.66,0.154,0.069,2.271
2021/2/9 4:00,21.2,7.07,7.13,218.3,6.07,4.9,0.137,0.07,2.425
2021/2/9 8:00,21.1,6.95,6.39,215.82,7.5,4.56,0.198,0.069,2.352
2021/2/9 12:00,21,6.95,6.57,214.13,7.25,4.66,0.181,0.071,2.35
2021/2/9 16:00,20.9,6.94,6.53,214.08,7.16,4.57,0.207,0.074,2.463
2021/2/9 20:00,20.6,7,6.96,207.89,7.14,4.89,0.151,0.074,2.265
2021/2/10 0:00,20.3,6.95,6.82,209.21,8.28,4.89,0.151,0.074,2.265
2021/2/10 4:00,20,6.93,6.79,207.41,8.6,4.7,0.205,0.075,2.269
2021/2/10 8:00,20.1,6.91,6.62,210.85,9.99,4.74,0.233,0.078,2.384
2021/2/10 12:00,20.5,7.19,7.77,204.95,8.59,4.92,0.256,0.084,2.375
2021/2/10 16:00,20.6,7.2,8.41,197.84,10.04,5.17,0.204,0.091,2.281
2021/2/10 20:00,20.4,7.14,7.91,209.1,9.04,5.06,0.228,0.092,2.478
2021/2/11 0:00,20.2,7.1,7.96,212.01,9.32,5.06,0.228,0.092,2.478
2021/2/11 4:00,19.9,7.07,7.5,209.93,8.06,4.86,0.242,0.09,2.46
2021/2/11 8:00,19.9,7.04,7.12,195.13,8.64,5,0.218,0.088,2.238
2021/2/11 12:00,20.9,7.2,7.99,181.42,8.99,5.54,0.133,0.096,2.08
2021/2/11 16:00,21.6,7.49,8.29,204.84,7.71,5.75,0.136,0.096,2.368
2021/2/11 20:00,20.5,7.22,7.11,190.58,9.24,5.51,0.154,0.095,2.193
2021/2/12 0:00,20,7.24,7.56,183.96,10.26,5.51,0.154,0.095,2.193
2021/2/12 4:00,19.8,7.19,6.8,197.02,9.03,5.27,0.164,0.092,2.299
2021/2/12 8:00,19.7,7.15,6.6,202.84,8.65,5.4,0.194,0.095,2.521
2021/2/12 12:00,21,7.42,8.36,211.75,8.67,5.89,0.19,0.095,2.716
2021/2/12 16:00,22.4,8.12,10.83,213.74,6.72,6.33,0.159,0.096,2.837
2021/2/12 20:00,22,8.24,10.7,210.14,7.65,6.16,0.125,0.094,2.65
2021/2/13 0:00,21,7.76,9.14,204.53,7.48,6.16,0.125,0.094,2.65
2021/2/13 4:00,20.4,7.4,8.53,189.57,8.62,5.94,0.13,0.099,2.617
2021/2/13 8:00,20.3,7.37,8.29,208.5,7.49,5.78,0.186,0.091,2.799
2021/2/13 12:00,21.3,7.58,9.34,203.31,8.21,6.34,0.158,0.106,2.763
2021/2/13 16:00,21.3,8.11,10.26,204.89,7.46,6.35,0.112,0.095,2.796
2021/2/13 20:00,21.5,8.84,12.98,211.16,7.66,7.21,0.077,0.107,2.847
2021/2/14 0:00,21.3,8.91,12.36,205.61,7.56,7.21,0.077,0.107,2.847
2021/2/14 4:00,20.9,8.66,11.16,206.53,6.87,6.59,0.025,0.092,2.636
2021/2/14 8:00,20.5,8.11,9.57,205.99,6.82,6.34,0.039,0.088,2.604
2021/2/14 12:00,22.3,9.1,13.27,204.68,7.13,9.03,0.025,0.127,3.012
2021/2/14 16:00,22.4,8.97,12.86,207.14,9.38,7.93,0.038,0.117,2.808
2021/2/14 20:00,21.9,8.73,10.79,205.51,7.51,7.09,0.026,0.102,2.585
2021/2/15 0:00,21.4,8.43,9.76,205.78,7.11,7.09,0.026,0.102,2.585
2021/2/15 4:00,20.8,7.92,8.53,209.47,7.14,6.14,0.067,0.086,2.6
2021/2/15 8:00,20.9,7.63,7.99,208.88,7.01,6.2,0.084,0.086,2.756
2021/2/15 12:00,22,8.54,13.42,214.25,6.92,7.62,0.047,0.107,2.905
2021/2/15 16:00,22.8,9.34,16.48,208.21,7.98,7.72,0.035,0.111,2.944
2021/2/15 20:00,21.7,9.01,15.62,221.05,6.54,7.27,0.045,0.093,2.857
2021/2/16 0:00,21.5,8.78,13.95,215.24,7.05,7.27,0.045,0.093,2.857
2021/2/16 4:00,21.6,8.87,13.9,219.58,6.34,6.65,0.052,0.089,2.763
2021/2/16 8:00,21.6,8.49,12.04,219.94,6.24,6.63,0.079,0.091,2.824
2021/2/16 12:00,22,8.3,11.42,217.51,6.53,6.27,0.101,0.087,2.642
2021/2/16 16:00,21.9,8.3,11.16,218.7,6.42,6.07,0.111,0.079,2.676
2021/2/16 20:00,21.7,8.21,11.11,217.9,6.87,6.63,0.102,0.089,2.813
2021/2/17 0:00,21.6,6.71,11.64,225.22,6.88,6.63,0.102,0.089,2.813
2021/2/17 4:00,21.6,8.18,12.19,212.52,6.42,6.89,0.079,0.091,2.804
2021/2/17 8:00,21.4,7.9,10.54,208.56,6.7,6.56,0.09,0.086,2.857
2021/2/17 12:00,21.6,7.39,7.7,205.12,7.43,5.96,0.211,0.086,2.718
2021/2/17 16:00,22.8,8.22,11.67,203.85,8.24,7,0.115,0.094,2.826
2021/2/17 20:00,22.3,8.37,12,207.51,7.8,7.01,0.087,0.093,2.781
2021/2/18 0:00,22,7.14,10.7,220.56,6.2,7.01,0.087,0.093,2.781
2021/2/18 4:00,21.9,7.53,9.91,204.52,6.86,6.49,0.085,0.084,2.674
2021/2/18 8:00,21.7,7.57,9.81,204.51,7.07,6.3,0.067,0.079,2.684
2021/2/18 12:00,22.1,7.37,9.46,206.86,6.57,6.01,0.094,0.081,2.674
2021/2/18 16:00,22.6,7.72,11.32,205.98,7.31,6.7,0.063,0.087,2.656
2021/2/18 20:00,22,7.58,9.24,206.37,8.07,6.26,0.087,0.085,2.74
2021/2/19 0:00,21.9,6.89,10.68,225.9,5.84,6.26,0.087,0.085,2.74
2021/2/19 4:00,21.5,7.19,9.72,210.42,6.23,5.74,0.053,0.073,2.631
2021/2/19 8:00,21.4,7.46,9.04,207.41,6.86,6.23,0.064,0.072,2.621
2021/2/19 12:00,22.3,7.53,11.25,220.26,5.96,6.55,0.081,0.08,2.814
2021/2/19 16:00,22.9,8.84,14.24,216.8,6.99,7.41,0.027,0.089,2.831
2021/2/19 20:00,21.9,8.39,13.49,223.07,7.69,7.38,0.036,0.089,2.791
2021/2/20 0:00,21.7,6.37,10.53,247.53,5.61,7.38,0.036,0.089,2.791
