time,temp,pH,DissolvedOxygen,Conductivity,Turbidity,PermanganateIndex,AmmoniaNitrogen,TotalPhosphorus,TotalNitrogen,District
2020/12/26 12:00,18,7.55,8.96,143.5,8.3,4.06,0.049,0.048,1.47,upstream
2020/12/26 16:00,18.3,7.98,9.44,143.1,8.3,4.1,0.048,0.047,1.38,upstream
2020/12/26 20:00,18,7.61,8.97,143.1,8.5,3.75,0.075,0.044,1.35,upstream
2020/12/27 0:00,18,7.33,8.57,142,6.8,3.75,0.075,0.044,1.35,upstream
2020/12/27 4:00,18,7.19,8.17,142,7.8,3.48,0.049,0.041,1.25,upstream
2020/12/27 8:00,18,7.2,8.13,141.6,6.8,3.34,0.055,0.041,1.37,upstream
2020/12/27 12:00,19.1,7.38,8.43,141.5,6.3,3.61,0.048,0.043,1.33,upstream
2020/12/27 16:00,19.4,8.08,9.61,139.7,6.8,3.78,0.045,0.04,1.29,upstream
2020/12/27 20:00,19.7,7.12,7.96,141.7,5.9,3.35,0.057,0.038,1.25,upstream
2020/12/28 0:00,19.4,7.93,9.57,140.4,5.8,3.35,0.057,0.038,1.25,upstream
2020/12/28 4:00,19,7.38,8.56,141.3,6.2,3.19,0.05,0.036,1.22,upstream
2020/12/28 8:00,18.7,7.34,8.38,140.9,5.9,3.28,0.055,0.037,1.3,upstream
2020/12/28 12:00,20.4,7.53,8.82,141,5.5,3.61,0.049,0.038,1.28,upstream
2020/12/28 16:00,20.1,8.25,9.76,139.9,6.7,3.7,0.043,0.041,1.37,upstream
2020/12/28 20:00,19.6,8.13,9.52,140.8,6.6,3.57,0.044,0.039,1.35,upstream
2020/12/29 0:00,19.4,7.71,8.72,141.3,7,3.57,0.044,0.039,1.35,upstream
2020/12/29 4:00,19.6,7.46,8.37,140.7,6,3.32,0.044,0.038,1.29,upstream
2020/12/29 8:00,19.5,7.41,8.25,140.5,6,3.5,0.053,0.038,1.34,upstream
2020/12/29 12:00,19.7,7.03,7.45,140.4,6.8,3.54,0.051,0.042,1.3,upstream
2020/12/29 16:00,20,7.33,8.46,139.6,6,3.52,0.042,0.041,1.25,upstream
2020/12/29 20:00,20.2,6.84,8.85,139.9,4.7,3.58,0.042,0.038,1.22,upstream
2020/12/30 0:00,19.7,7.56,9.24,142.2,6.6,3.58,0.042,0.038,1.22,upstream
2020/12/30 4:00,19,7.32,8.88,143.5,7.1,3.44,0.05,0.045,1.37,upstream
2020/12/30 8:00,18.4,7.08,8.49,144,7,3.44,0.062,0.044,1.44,upstream
2020/12/30 16:00,18.4,7.19,7.89,146.4,7.2,3.66,0.049,0.048,1.43,upstream
2020/12/30 20:00,17.9,7.06,7.85,148.7,8.7,3.44,0.051,0.048,1.53,upstream
2020/12/31 0:00,17.4,6.94,7.45,148.7,9.3,3.54,0.05,0.048,1.49,upstream
2020/12/31 4:00,16.9,7.05,8.12,150,9.7,3.74,0.046,0.05,1.56,upstream
2020/12/31 8:00,16.6,7.07,8.16,150.7,9.1,3.5,0.058,0.049,1.67,upstream
2020/12/31 12:00,17.2,7.32,8.47,152.3,9.7,3.92,0.051,0.055,1.73,upstream
2020/12/31 16:00,17.6,7.52,8.83,151.5,10.2,3.91,0.048,0.053,1.71,upstream
2020/12/31 20:00,17.1,7.3,8.56,151.8,9.2,3.7,0.042,0.055,1.72,upstream
2021/1/1 0:00,16.9,7.11,8.12,151.4,9.5,3.7,0.042,0.055,1.72,upstream
2021/1/1 4:00,16.6,6.98,7.51,150.8,10.7,3.55,0.049,0.051,1.6,upstream
2021/1/1 8:00,16.5,7.05,7.68,151.4,10.7,3.49,0.051,0.053,1.67,upstream
2021/1/1 12:00,17.1,7.32,8.24,152.5,10.8,3.8,0.043,0.054,1.71,upstream
2021/1/1 16:00,17.9,7.4,8.38,152.8,9.2,3.93,0.048,0.057,1.71,upstream
2021/1/1 20:00,17.3,7.86,9.05,153.1,9.7,4.05,0.042,0.058,1.79,upstream
2021/1/2 0:00,16.8,7.19,8.34,153,10.1,4.05,0.042,0.058,1.79,upstream
2021/1/2 4:00,16.5,7.01,7.82,151.9,9.7,3.7,0.038,0.053,1.68,upstream
2021/1/2 8:00,16.4,6.92,7.39,151.8,11.1,3.59,0.057,0.052,1.64,upstream
2021/1/2 12:00,17.3,7.35,8.56,151.7,11,4.03,0.044,0.054,1.65,upstream
2021/1/2 16:00,17.6,8.04,9.77,150.4,9.9,4.28,0.043,0.055,1.63,upstream
2021/1/2 20:00,17.4,8.04,9.57,151.6,8.1,3.74,0.044,0.051,1.61,upstream
2021/1/3 0:00,16.8,7.15,8.28,151.9,8.1,3.74,0.044,0.051,1.61,upstream
2021/1/3 4:00,16.4,6.9,7.49,152.4,10.2,3.58,0.046,0.049,1.65,upstream
2021/1/3 8:00,16.4,7.04,8.63,151.6,9.9,3.6,0.052,0.048,1.65,upstream
2021/1/3 12:00,17.1,7.27,8.63,156.2,8.2,3.84,0.041,0.05,1.88,upstream
2021/1/3 16:00,18,8.19,10.17,153.2,8.7,4.19,0.042,0.058,1.88,upstream
2021/1/3 20:00,17.5,7.9,9.47,154.2,8.6,4.24,0.042,0.057,1.88,upstream
2021/1/4 0:00,17.3,7.48,8.88,154,7.7,4.24,0.042,0.057,1.88,upstream
2021/1/4 4:00,17.1,7.22,8.45,153.1,7.6,3.64,0.049,0.051,1.79,upstream
2021/1/4 8:00,16.9,7.02,7.88,152.2,7.2,3.83,0.053,0.052,1.83,upstream
2021/1/4 12:00,17.1,7.23,8.41,152.1,8.8,4.78,0.045,0.068,1.95,upstream
2021/1/4 16:00,17.8,7.22,8.69,153.6,7.2,4.06,0.049,0.055,1.83,upstream
2021/1/4 20:00,17.5,7.09,8.24,152.4,6.9,3.8,0.047,0.049,1.69,upstream
2021/1/5 0:00,17.8,8.2,10.45,154.5,8.4,3.8,0.047,0.049,1.69,upstream
2021/1/5 4:00,17.5,8.25,10.4,154.5,7.7,4.01,0.042,0.052,1.94,upstream
2021/1/5 8:00,17.6,8.14,10.24,157.7,7.1,3.55,0.049,0.053,2.19,upstream
2021/1/5 12:00,18.4,8.14,10.18,156,6.8,3.73,0.044,0.052,2.02,upstream
2021/1/5 16:00,19,8.4,9.79,144.4,6.9,4.13,0.039,0.054,1.99,upstream
2021/1/5 20:00,18.4,7.94,8.98,143.2,6.6,3.77,0.037,0.05,1.88,upstream
2021/1/6 0:00,18,7.84,8.67,144.6,7.3,3.77,0.037,0.05,1.88,upstream
2021/1/6 4:00,17.8,7.89,8.84,144.1,7,3.53,0.043,0.046,1.9,upstream
2021/1/6 8:00,17.4,7.28,7.99,144.6,7,3.58,0.051,0.045,1.9,upstream
2021/1/6 12:00,17.8,7.65,8.54,144.5,7.1,3.98,0.04,0.05,1.93,upstream
2021/1/6 16:00,18.1,8.34,9.78,145.1,8.1,4.71,0.036,0.06,2.16,upstream
2021/1/6 20:00,18,8.25,9.28,145.6,7.4,3.97,0.04,0.051,2.06,upstream
2021/1/7 0:00,17.8,7.55,8.53,144.9,6.8,3.97,0.04,0.051,2.06,upstream
2021/1/7 4:00,17.5,7.36,8.14,145.5,7.6,3.82,0.046,0.051,1.92,upstream
2021/1/7 8:00,17.1,6.94,7.05,143.8,9.4,3.49,0.065,0.046,1.78,upstream
2021/1/7 12:00,16.9,6.86,6.48,143.5,12.5,3.53,0.07,0.047,1.7,upstream
2021/1/7 16:00,16.6,6.9,6.88,144.5,11.2,3.61,0.073,0.049,1.73,upstream
2021/1/7 20:00,16.4,6.91,6.94,145.1,9.8,3.8,0.068,0.053,1.82,upstream
2021/1/8 0:00,16.1,6.92,7,146.1,11.7,3.43,0.073,0.052,1.86,upstream
2021/1/8 4:00,15.8,6.96,7.13,147.8,11.1,3.5,0.071,0.051,1.99,upstream
2021/1/8 8:00,15.6,6.92,7.11,146.7,13.1,3.48,0.083,0.051,1.88,upstream
2021/1/8 12:00,15.4,6.95,7.33,146.1,13.6,3.72,0.078,0.051,2.07,upstream
2021/1/8 16:00,15.3,6.95,7.4,147.2,13.4,3.47,0.078,0.054,2.15,upstream
2021/1/8 20:00,15.1,6.86,7.24,147.2,12.8,3.28,0.091,0.052,2.06,upstream
2021/1/9 0:00,15.1,6.83,6.77,147.1,12.1,3.28,0.091,0.052,2.06,upstream
2021/1/9 4:00,14.9,6.81,6.82,147.3,12.9,3.32,0.102,0.05,2.05,upstream
2021/1/9 8:00,14.9,6.8,6.73,147.1,11.8,3.33,0.112,0.047,1.82,upstream
2021/1/9 12:00,15,6.94,6.92,156.9,11.6,3.24,0.115,0.049,1.87,upstream
2021/1/9 16:00,15,6.97,7.05,157,13.2,3.44,0.106,0.053,2.08,upstream
2021/1/9 20:00,14.9,6.92,6.95,156.8,11.6,3.24,0.107,0.053,2.09,upstream
2021/1/10 0:00,14.8,6.89,6.89,156.9,11.2,3.24,0.107,0.053,2.09,upstream
2021/1/10 4:00,14.8,6.89,6.85,156.9,11.4,3.39,0.105,0.05,2,upstream
2021/1/10 8:00,14.6,6.89,6.88,157.5,11.5,3.4,0.108,0.048,1.84,upstream
2021/1/10 12:00,14.8,6.94,7.16,157.8,12,3.29,0.102,0.052,2.05,upstream
2021/1/10 16:00,14.7,6.97,7.32,159,12,3.51,0.107,0.051,2.13,upstream
2021/1/10 20:00,14.5,6.92,7.18,158.5,9.5,3.34,0.109,0.051,2.1,upstream
2021/1/11 0:00,14.4,6.91,7.09,158.3,11.8,3.34,0.109,0.051,2.1,upstream
2021/1/11 4:00,14.3,6.9,7.13,158.5,11.2,3.25,0.118,0.05,2.1,upstream
2021/1/11 8:00,14,6.89,7.18,159.6,11.1,3.46,0.128,0.05,1.89,upstream
2021/1/11 12:00,14.1,6.92,7.29,160,10.6,3.41,0.128,0.052,2.12,upstream
2021/1/11 16:00,14,6.95,7.55,159.8,11.1,3.5,0.127,0.052,2.08,upstream
2021/1/11 20:00,14,6.93,7.32,159.6,10.1,3.3,0.124,0.051,2.08,upstream
2021/1/12 0:00,14,6.9,7.3,159.6,10.7,3.3,0.124,0.051,2.08,upstream
2021/1/12 4:00,13.8,6.9,7.26,159.6,11,3.22,0.123,0.053,2.07,upstream
2021/1/12 8:00,13.6,6.88,7.19,159.7,10.5,3.26,0.138,0.049,2.17,upstream
2021/1/12 12:00,14.4,7,7.61,161.1,10.8,3.29,0.13,0.052,2.18,upstream
2021/1/12 16:00,15.3,7.12,7.52,161.9,9.7,3.57,0.118,0.051,2.2,upstream
2021/1/12 20:00,14.9,7.08,7.32,162.1,10,3.48,0.114,0.051,2.13,upstream
2021/1/13 0:00,14.6,7.02,7.29,161.8,10.5,3.48,0.114,0.051,2.13,upstream
2021/1/13 4:00,14.3,6.93,7.04,161.8,11,3.3,0.111,0.051,2.04,upstream
2021/1/13 8:00,14.1,6.92,7,161.7,9.8,3.29,0.115,0.048,1.85,upstream
2021/1/13 12:00,14.7,7.26,8.39,161,8.6,3.87,0.093,0.052,2.08,upstream
2021/1/13 16:00,15.3,7.46,8.8,161.1,9.4,3.92,0.075,0.051,2.06,upstream
2021/1/13 20:00,15.4,7.46,8.64,160.7,8.5,3.47,0.082,0.046,2.07,upstream
2021/1/14 0:00,14.5,7.26,8.9,161.2,9.5,3.5,0.08,0.049,2.09,upstream
2021/1/14 4:00,14.3,7.3,8.92,161,8.4,3.44,0.064,0.045,2.07,upstream
2021/1/14 8:00,14.3,7.28,9.02,160.9,7.8,3.3,0.073,0.044,1.9,upstream
2021/1/14 12:00,15.2,7.64,9.69,160.6,9.2,3.84,0.056,0.044,2.03,upstream
2021/1/14 16:00,16.4,8.13,9.85,158.8,9,3.97,0.045,0.046,1.8,upstream
2021/1/14 20:00,15.8,8.11,9.56,159.4,7.8,3.4,0.048,0.043,1.78,upstream
2021/1/15 0:00,15.5,7.98,9.2,159.1,7.3,3.4,0.048,0.043,1.78,upstream
2021/1/15 4:00,15,7.69,8.78,158.6,7.9,3.42,0.043,0.041,1.66,upstream
2021/1/15 8:00,14.8,7.68,8.87,158.7,8.1,3.57,0.051,0.042,1.83,upstream
2021/1/15 12:00,15.8,8.13,9.64,158.2,7.9,3.99,0.044,0.043,1.75,upstream
2021/1/15 16:00,16.1,8.62,10.91,158.4,8.6,4.07,0.042,0.045,1.82,upstream
2021/1/15 20:00,16,7.97,9.3,160,7.4,3.44,0.048,0.043,1.79,upstream
2021/1/16 0:00,16.4,8.01,9.42,158.7,6.9,3.44,0.048,0.043,1.79,upstream
2021/1/16 4:00,16,8.1,9.52,157.5,6.9,3.27,0.043,0.037,1.66,upstream
2021/1/16 8:00,15.9,8.03,9.2,157.3,7.1,3.35,0.048,0.037,1.75,upstream
2021/1/16 12:00,16.6,8.45,10.13,158.2,8.2,4.1,0.044,0.047,1.85,upstream
2021/1/16 16:00,17.3,7.92,9.06,157.7,8.1,3.27,0.046,0.041,1.76,upstream
2021/1/16 20:00,17.1,8.08,9.62,158.5,8.1,3.66,0.039,0.039,1.78,upstream
2021/1/17 0:00,17,7.76,9.23,159.1,7,3.66,0.039,0.039,1.78,upstream
2021/1/17 4:00,16.9,8.11,9.24,156.7,6.2,3.19,0.045,0.036,1.72,upstream
2021/1/17 8:00,16.5,8.33,9.78,156.8,6.9,3.28,0.051,0.037,1.75,upstream
2021/1/17 12:00,16.4,8.22,9.63,158.7,8.7,3.65,0.045,0.046,1.88,upstream
2021/1/17 16:00,16.3,7.87,9.07,159.2,8.4,3.88,0.047,0.048,1.92,upstream
2021/1/17 20:00,15.4,7.23,8.23,160.1,11,3.58,0.067,0.047,1.88,upstream
2021/1/18 0:00,14.9,7.06,7.58,160.4,12.9,3.58,0.067,0.047,1.88,upstream
2021/1/18 4:00,14.7,7.01,7.46,160.6,10.6,3.48,0.076,0.047,1.87,upstream
2021/1/18 8:00,14.4,7.03,7.45,160.8,12.8,3.44,0.081,0.047,1.92,upstream
2021/1/18 12:00,15.2,7.19,8.02,161.1,10.5,3.82,0.068,0.051,2.05,upstream
2021/1/18 16:00,15.9,7.42,8.75,163.9,9.2,3.56,0.093,0.049,2.19,upstream
2021/1/18 20:00,15.6,7.61,9.21,163.4,9.6,3.75,0.057,0.048,2.16,upstream
2021/1/19 0:00,15.2,7.34,8.67,162.8,10.4,3.41,0.062,0.045,2.07,upstream
2021/1/19 8:00,14.4,6.95,7.33,160,11.8,3.38,0.075,0.046,1.85,upstream
2021/1/19 12:00,15.3,7.82,9.57,159,12,4.15,0.043,0.05,1.85,upstream
2021/1/19 16:00,16.2,8.33,10.16,159.1,10.8,4.37,0.041,0.051,1.93,upstream
2021/1/19 20:00,16,8.36,10.02,157.8,10.9,3.91,0.046,0.045,1.74,upstream
2021/1/20 0:00,15.5,8.17,10.01,158.5,8.9,3.91,0.046,0.045,1.74,upstream
2021/1/20 4:00,15.4,8.13,9.99,156.8,9.2,3.74,0.041,0.04,1.6,upstream
2021/1/20 8:00,15.3,8.07,9.94,157.7,10.2,3.66,0.044,0.041,1.72,upstream
2021/1/20 12:00,15.5,8.25,9.92,159,9.6,4.09,0.04,0.048,1.88,upstream
2021/1/20 16:00,16.5,8.72,10.93,155.6,9.4,4.2,0.035,0.047,1.66,upstream
2021/1/20 20:00,16.1,8.44,10.22,156.4,8.6,3.63,0.038,0.042,1.6,upstream
2021/1/21 0:00,16,8.28,9.82,156.6,9.8,3.63,0.038,0.042,1.6,upstream
2021/1/21 4:00,16.1,8.27,9.92,155.4,8.6,3.47,0.039,0.037,1.54,upstream
2021/1/21 8:00,16.3,8.27,9.9,153.9,8.3,3.64,0.05,0.036,1.57,upstream
2021/1/21 12:00,16.5,8.37,10.14,154,8.4,3.57,0.039,0.039,1.6,upstream
2021/1/21 16:00,16.8,8.11,9.42,154.7,9,3.74,0.048,0.043,1.62,upstream
2021/1/21 20:00,16.8,7.48,8.72,154.6,8,3.36,0.054,0.039,1.56,upstream
2021/1/22 0:00,16.5,8.55,10.38,153.3,7.6,3.36,0.054,0.039,1.56,upstream
2021/1/22 4:00,16.8,7.86,9.2,154.4,6.4,3.17,0.054,0.037,1.54,upstream
2021/1/22 8:00,16.8,8.43,10.17,156.2,6.9,3.32,0.053,0.041,1.8,upstream
2021/1/22 12:00,17.4,8.65,10.42,156.2,7.1,3.45,0.05,0.042,1.88,upstream
2021/1/22 16:00,18.5,8.44,9.95,162.1,7.1,3.6,0.091,0.057,2.51,upstream
2021/1/22 20:00,18.2,8.19,9.36,159.6,7.1,3.44,0.091,0.051,1.73,upstream
2021/1/23 0:00,17.8,8.4,9.81,160.9,6.9,3.44,0.091,0.051,1.73,upstream
2021/1/23 4:00,17.3,8.24,9.52,161.4,6.7,3.42,0.092,0.05,1.77,upstream
2021/1/23 8:00,17.3,8.27,9.57,159.9,7.1,3.27,0.088,0.05,1.78,upstream
2021/1/23 12:00,17.6,7.96,9.03,163.1,8.7,3.55,0.088,0.052,1.9,upstream
2021/1/23 16:00,18.9,7.44,8.35,160.3,5.8,3.41,0.091,0.054,1.71,upstream
2021/1/23 20:00,18.3,7.63,8.77,160.7,7.2,3.26,0.087,0.049,1.77,upstream
2021/1/24 0:00,18.6,8.3,9.41,159.2,6.8,3.26,0.087,0.049,1.77,upstream
2021/1/24 4:00,18.1,8.07,8.97,160.3,6.8,3.16,0.086,0.047,1.7,upstream
2021/1/24 8:00,17.9,7.94,8.8,158.8,6.7,3.16,0.083,0.044,1.68,upstream
2021/1/24 12:00,18.6,7.52,8.3,159.5,5.9,3.22,0.079,0.042,1.61,upstream
2021/1/24 16:00,18.9,8.31,8.95,158.4,6.8,3.39,0.077,0.046,1.65,upstream
2021/1/24 20:00,18.5,8.24,9.13,158.4,7.1,3.14,0.075,0.042,1.62,upstream
2021/1/25 0:00,18.5,7.98,8.7,157.2,7.4,3.14,0.075,0.042,1.62,upstream
2021/1/25 4:00,18.4,7.64,8.45,157.8,7.1,3.11,0.078,0.041,1.45,upstream
2021/1/25 8:00,18.4,7.37,7.99,158.2,6.8,3.13,0.092,0.042,1.68,upstream
2021/1/26 16:00,20.3,7,7.36,155.4,6.6,3.38,0.083,0.047,1.68,upstream
2021/1/26 20:00,20,6.81,6.88,155.1,5.7,3.09,0.094,0.046,1.62,upstream
2021/1/27 0:00,20.1,7.2,8.08,155.7,6.5,3.09,0.094,0.046,1.62,upstream
2021/1/27 4:00,19.6,7.19,8.22,155.3,6.9,3.3,0.09,0.045,1.74,upstream
2021/1/27 8:00,19.4,7.12,7.77,155.2,6.3,3.32,0.096,0.047,1.85,upstream
2021/1/27 12:00,20.3,7.48,8.36,155.5,6.5,3.32,0.084,0.047,1.78,upstream
2021/1/28 4:00,19.7,7.53,8.21,153.9,7.5,3.23,0.081,0.043,1.56,upstream
2021/1/28 8:00,19.5,6.95,7.13,155.1,7.4,3.27,0.096,0.044,1.73,upstream
2021/1/29 8:00,18.5,7.01,7.57,163.7,9.3,3.41,0.103,0.054,2.3,upstream
2021/1/29 12:00,19.3,7.23,8.32,163.9,8.6,3.64,0.083,0.053,2.23,upstream
2021/1/29 16:00,20.4,7.92,9.13,164.6,9,3.98,0.071,0.063,2.32,upstream
2021/1/29 20:00,19.9,7.79,8.71,161,9.6,3.75,0.066,0.053,1.99,upstream
2021/1/30 0:00,19.2,7.51,8.45,161.5,10.6,3.54,0.073,0.05,2.01,upstream
2021/1/30 4:00,19.1,7.45,8.27,158.9,9,3.5,0.071,0.048,1.78,upstream
2021/1/30 8:00,18.9,7.19,7.96,159.3,9.3,3.48,0.082,0.046,1.94,upstream
2021/1/30 12:00,20,7.47,8.44,159.4,9.6,3.81,0.071,0.047,1.86,upstream
2021/1/30 16:00,20.4,7.84,8.84,158.6,8.7,3.87,0.076,0.052,1.85,upstream
2021/1/30 20:00,20.1,8.07,8.95,157.4,9.4,3.69,0.073,0.049,1.72,upstream
2021/1/31 0:00,19.5,7.71,8.53,158.5,9.5,3.76,0.07,0.049,1.74,upstream
2021/1/31 4:00,19.3,7.62,8.43,157.7,9.5,3.52,0.069,0.046,1.65,upstream
2021/1/31 8:00,19.1,7.42,8.25,158.5,9.4,3.47,0.078,0.047,1.83,upstream
2021/1/31 12:00,20.1,7.8,8.87,159,9.1,3.73,0.07,0.048,1.81,upstream
2021/1/31 16:00,20.6,7.97,8.85,158.9,9,3.76,0.07,0.051,1.79,upstream
2021/1/31 20:00,20,7.28,7.94,160.1,8.3,3.55,0.08,0.048,1.93,upstream
2021/2/1 0:00,19.7,7.19,7.89,160.7,9.2,3.44,0.078,0.048,1.86,upstream
2021/2/1 4:00,19.5,7,7.4,161,9.2,3.4,0.082,0.048,1.86,upstream
2021/2/1 8:00,19.4,7.04,7.56,161.4,8.4,3.36,0.095,0.048,2.03,upstream
2021/2/1 12:00,20,7.58,8.45,162.3,7.9,3.68,0.077,0.053,2.03,upstream
2021/2/1 16:00,20.9,8.31,9.44,163.8,8.2,4.06,0.074,0.062,2.25,upstream
2021/2/1 20:00,21,7.51,8.26,164.2,7.7,3.71,0.089,0.057,2.04,upstream
2021/2/2 0:00,20.6,7.17,8.12,164.3,6.7,3.71,0.089,0.057,2.04,upstream
2021/2/2 4:00,20.2,7.15,7.81,163.4,7.1,3.31,0.101,0.047,1.88,upstream
2021/2/2 8:00,20.1,7.15,7.97,163,6.5,3.33,0.102,0.048,1.94,upstream
2021/2/2 12:00,20.6,7.51,8.78,165,6.9,3.64,0.084,0.054,1.99,upstream
2021/2/2 16:00,21.4,7.96,9.41,164.3,6.9,3.87,0.077,0.062,1.96,upstream
2021/2/2 20:00,21.8,7.51,8.22,163.4,6,3.23,0.09,0.049,1.85,upstream
2021/2/3 0:00,21.2,7.89,8.65,162.2,5.4,3.23,0.09,0.049,1.85,upstream
2021/2/3 4:00,20.8,7.73,8.42,161.4,5.4,3.1,0.076,0.043,1.71,upstream
2021/2/3 8:00,20.6,7.36,8.18,162.16,5.93,3.37,0.096,0.046,1.925,upstream
2021/2/3 12:00,21.2,7.6,8.46,162.07,6.36,3.33,0.076,0.048,1.809,upstream
2021/2/3 16:00,21.4,7.32,8.15,163.62,7.3,3.59,0.076,0.055,1.855,upstream
2021/2/3 20:00,21.4,7.35,8.07,162.91,6.4,3.39,0.075,0.05,1.801,upstream
2021/2/4 0:00,21,6.97,7.2,162.83,7.13,3.39,0.075,0.05,1.801,upstream
2021/2/4 4:00,20.7,7,7.2,162.92,7.15,3.38,0.081,0.048,1.762,upstream
2021/2/4 8:00,20.5,6.95,7.24,163.51,7.55,3.33,0.092,0.049,1.938,upstream
2021/2/4 12:00,21.6,7.84,8.68,162.38,6.58,3.3,0.073,0.044,1.758,upstream
2021/2/4 16:00,22.3,8.49,9.98,160.97,6.91,3.78,0.069,0.058,1.878,upstream
2021/2/4 20:00,21.7,8.3,9.15,161.84,7,3.43,0.069,0.049,1.767,upstream
2021/2/5 0:00,21.4,8,8.7,160.85,7.09,3.43,0.069,0.049,1.767,upstream
2021/2/5 4:00,21.1,7.53,8.06,161.43,7.72,3.1,0.078,0.045,1.613,upstream
2021/2/5 8:00,20.8,7.1,7.29,161.95,8.64,3.24,0.096,0.047,1.777,upstream
2021/2/5 12:00,22,8.07,8.72,163.88,5.94,3.32,0.072,0.047,1.839,upstream
2021/2/5 16:00,22.6,8.16,9.03,162.25,9.2,3.89,0.074,0.063,1.875,upstream
2021/2/5 20:00,22.5,8.92,10.21,162.99,7.25,3.54,0.076,0.053,1.795,upstream
2021/2/6 0:00,21.8,8.55,9.9,162.07,6.66,3.54,0.076,0.053,1.795,upstream
2021/2/6 4:00,21.5,8.38,9.25,161.73,6.96,3.35,0.075,0.046,1.63,upstream
2021/2/6 8:00,21.2,8.21,8.96,161.8,6.67,3.49,0.085,0.048,1.854,upstream
2021/2/6 12:00,23.1,8.41,9.41,163.37,7.1,3.2,0.075,0.042,1.701,upstream
2021/2/6 16:00,23.5,7.54,7.82,163.71,7.7,3.49,0.084,0.053,1.752,upstream
2021/2/6 20:00,23.1,8.81,10.97,161.21,6.83,3.42,0.071,0.048,1.581,upstream
2021/2/7 0:00,22.5,8.76,10.46,161.37,7.04,3.42,0.071,0.048,1.581,upstream
2021/2/7 4:00,22.1,8.66,10.05,160.55,6.79,3.35,0.067,0.044,1.53,upstream
2021/2/7 8:00,21.8,8.49,9.6,160.9,6.63,3.5,0.082,0.046,1.782,upstream
2021/2/7 12:00,23.2,8.44,9.63,161.67,7.22,3.46,0.065,0.042,1.917,upstream
2021/2/7 16:00,23.9,8.83,11.18,160.75,7.72,4.45,0.068,0.061,1.778,upstream
2021/2/7 20:00,23.7,8.76,10.66,162.05,6.77,3.5,0.08,0.052,1.469,upstream
2021/2/8 0:00,22.7,8.81,10.69,161.67,6.49,3.5,0.08,0.052,1.469,upstream
2021/2/8 4:00,22.5,8.3,10.46,162.13,7.94,3.19,0.092,0.047,1.527,upstream
2021/2/8 8:00,22.6,8.69,9.67,162.83,6.86,3.36,0.093,0.048,1.787,upstream
2021/2/8 12:00,22.8,8.33,8.63,162.47,9.11,3.42,0.092,0.052,1.653,upstream
2021/2/8 16:00,23.2,8.89,10.51,163.52,7.49,3.6,0.086,0.051,1.658,upstream
2021/2/8 20:00,23.1,8.97,11.15,164.32,6.84,3.48,0.083,0.051,1.649,upstream
2021/2/9 0:00,22.6,8.7,9.69,162.63,7.6,3.48,0.083,0.051,1.649,upstream
2021/2/9 4:00,22.3,8.44,8.45,161.88,8.7,3.52,0.116,0.049,1.641,upstream
2021/2/9 8:00,22,8.01,8,162.17,8.77,3.4,0.126,0.051,1.78,upstream
2021/2/9 12:00,21.9,7.59,7.57,163.7,10.18,3.37,0.134,0.053,1.707,upstream
2021/2/9 16:00,21.7,7.27,7.75,171.87,10.67,3.77,0.155,0.062,1.798,upstream
2021/2/9 20:00,21,7.06,7.36,171.55,11.77,3.54,0.161,0.059,1.745,upstream
2021/2/10 0:00,20.4,6.87,7.05,173.59,9.04,3.54,0.161,0.059,1.745,upstream
2021/2/10 4:00,20.1,6.9,7.11,175.8,7.31,3.35,0.182,0.061,2.054,upstream
2021/2/10 8:00,20.1,6.78,6.91,177.68,9.01,3.4,0.198,0.067,2.317,upstream
2021/2/10 12:00,20.1,6.75,7.23,176.58,9.89,3.58,0.197,0.069,2.176,upstream
2021/2/10 16:00,20.2,6.74,7.12,179.37,9.41,3.41,0.204,0.071,2.184,upstream
2021/2/10 20:00,20,6.59,6.68,179.14,9.99,3.62,0.212,0.071,2.448,upstream
2021/2/11 0:00,19.5,6.59,6.41,181.93,10.88,3.62,0.212,0.071,2.448,upstream
2021/2/11 4:00,19.2,6.51,5.69,187.02,17.78,3.7,0.382,0.103,2.729,upstream
2021/2/11 8:00,19.1,6.49,5.53,187.33,17.63,3.95,0.397,0.106,2.876,upstream
2021/2/11 12:00,20.4,6.56,5.86,192.8,20.03,3.91,0.563,0.14,2.971,upstream
2021/2/11 16:00,21.2,6.79,6.93,189.59,16.79,4.77,0.454,0.145,2.933,upstream
2021/2/11 20:00,20.7,6.65,6.04,189.12,18.79,4.01,0.469,0.133,2.831,upstream
2021/2/12 0:00,20.2,6.6,5.71,189.6,16.74,4.01,0.469,0.133,2.831,upstream
2021/2/12 4:00,19.8,6.53,5.43,188.83,16.29,3.83,0.478,0.12,2.762,upstream
2021/2/12 8:00,19.5,6.51,5.3,189.31,17.82,3.91,0.49,0.124,2.94,upstream
2021/2/12 12:00,20.2,6.59,5.51,188.39,14.83,3.82,0.437,0.118,2.782,upstream
2021/2/12 16:00,22.3,6.98,7.61,193.35,15.34,5.08,0.697,0.189,3.123,upstream
2021/2/12 20:00,21.4,6.9,7.25,191.7,12.9,4.4,0.667,0.169,3.048,upstream
2021/2/13 0:00,20.9,6.79,6.63,191.12,12.19,4.4,0.667,0.169,3.048,upstream
2021/2/13 4:00,20.2,6.8,6.8,189.22,12.08,3.9,0.487,0.133,2.844,upstream
